,SPX_Index_Volume,TIP_US_Equity_last,SPX_Index_PE_RATIO,SPX_Index_TO_SALES_RATIO,SPX_Index_GROSS_MARGIN,SPX_Index_TO_BOOK_RATIO,FEDL01 Index,HG1 COMB Comdty,XAG BGN Curncy,US0003M Index,CL1 COMB Comdty,GTDEM10Y Govt,GTJPY10Y Govt,GT2 Govt,BXIIUB10 Index,BXIIUB05 Index,EHUPUS   Index                                                  ,tnx,usd_jpy,ndx,dxy,gold,HSI,T10Y2Y,inflation,SPY_Close,SPY_Volume
2002/11/29,703940321,55.9766,20.9417,1.4596,32.84,2.8048,1.23,73.65,4.44,1.425,26.76,4.49,0.992,2.06,100.4552,100.8019,5.73,4.212999821,122.4700012,1116.099976,106.4100037,316.7999878,18.4,2.14,0.0851657,64.0098114,19385700
2002/12/6,2192838000,55.9766,25.288,1.5774,32.45,3.1543,1.75,76.4,4.8983,1.88688,24.64,5.09,1.374,3.039,100.4552,100.8019,5.73,4.092999935,123.5199966,1065.969971,105.3600006,326.2999878,19.24,2.2,0.081189144,62.681633,49824100
2002/12/13,1354046868,55.9766,19.8969,1.3877,32.89,2.6611,1.25,72.4,4.7,1.41,28.44,4.32,0.999,1.849,100.4552,100.8019,5.73,4.061999798,120.4300003,1005.849976,103.9800034,333.2000122,17.76,2.2,0.081189144,60.84949875,36862200
2002/12/20,2116402438,55.9766,20.0381,1.3975,32.89,2.68,1.26,71.1,4.61,1.4,30.3,4.294,0.94,1.732,100.4552,100.8019,5.73,3.953000069,120.3600006,1013.900024,103.4599991,340.5,16.65,2.21,0.081189144,61.59340286,31176900
2002/12/27,776100791,55.9766,19.5864,1.3644,32.89,2.6155,1.2,69.95,4.7,1.4,32.72,4.197,0.91,1.595,100.4552,100.8019,5.73,3.812999964,119.8600006,997.8499756,102.4100037,349.2000122,16.76,2.23,0.081189144,59.80698395,22205700
2003/1/3,776100791,55.9766,19.5864,1.3644,32.89,2.6155,1.2,69.95,4.7,1.4,32.72,4.197,0.91,1.595,100.4552,100.8019,5.87,4.038000107,119.6699982,1031.630005,102.4700012,351.2000122,19.04,2.26,0.092764556,62.52424622,32222600
2003/1/10,1349602178,55.9766,20.3384,1.5177,33.42,2.9356,1.11,82.3,5.095,1.15,29.39,3.997,1.419,1.446,100.4552,100.8019,5.87,4.15199995,119.3000031,1087.359985,101.2300034,354.5,17.06,2.37,0.092764556,63.69463348,37768900
2003/1/17,1646929733,55.9766,19.9469,1.4014,33.17,2.7862,1.2,75.8,4.8,1.36875,33.91,4.174,0.828,1.68,100.4552,100.8019,5.87,4.014999866,117.7799988,1017.580017,100.5500031,356.6000061,18.29,2.35,0.092764556,62.05194855,35618300
2003/1/24,1634443498,55.9766,19.0519,1.3388,33.18,2.6613,1.21,76.85,4.87,1.34938,33.28,4.025,0.806,1.646,100.4552,100.8019,5.87,3.903000116,117.8099976,996.1799927,99.22000122,368.2000122,20.24,2.28,0.092764556,59.12253189,68633900
2003/1/31,1759915985,55.9766,18.8771,1.3295,33.2,2.6414,1.33,79.45,4.84,1.35,33.51,4.072,0.802,1.693,100.4552,100.8019,5.87,3.974999905,119.9100037,983.0499878,99.91000366,368.2999878,22.76,2.28,0.092764556,58.90354538,55317000
2003/2/7,1331887567,55.9766,20.8957,1.498,33.22,2.9144,1.01,75.65,4.64,1.11,30.15,3.921,0.899,1.28,100.4552,100.8019,5.87,3.924000025,120.2200012,957.0499878,99.56999969,369.8999939,22.42,2.33,0.147637467,57.09657669,43165000
2003/2/14,1464545879,55.9766,18.4171,1.2967,33.2,2.575,1.3,75.55,4.54,1.34,36.8,3.976,0.835,1.617,100.4552,100.8019,5.87,3.951999903,120.3000031,982.0900269,100.0400009,351.8999939,22.23,2.33,0.147637467,57.59623718,59580900
2003/2/21,1459229774,55.9766,18.6917,1.3129,33.12,2.6124,1.21,77.75,4.675,1.34,35.58,3.937,0.832,1.596,100.4552,100.8019,5.87,3.892999887,118.6100006,1015.919983,100.0899963,351.7999878,19.67,2.27,0.147637467,58.30119705,60955800
2003/2/28,1364186328,55.9766,18.531,1.3025,33.13,2.5901,1.33,77.5,4.6,1.34,36.6,3.918,0.78,1.512,100.4552,100.8019,5.87,3.696000099,118.0899963,1009.73999,99.70999908,350.2000122,18.61,2.18,0.147637467,58.10956192,43666800
2003/3/7,692967807,55.9766,20.7262,1.4859,33.22,2.8908,0.96,74.65,4.68,1.11,30.42,3.978,1.123,1.313,100.4552,100.8019,5.87,3.619999886,117.0500031,986.8200073,98.04000092,350.7999878,21.05,2.24,0.013169614,57.02813339,63538000
2003/3/14,1681176908,55.9766,18.253,1.294,33.14,2.5649,1.3,75.05,4.54,1.27875,35.38,4.025,0.746,1.537,100.4552,100.8019,5.87,3.707000017,118.3000031,1030.449951,99.98999786,336.5,20.87,2.16,0.013169614,57.5825386,63951800
2003/3/21,2012126704,55.9766,19.6173,1.3917,33.15,2.7566,1.2,77.55,4.35,1.29,26.91,4.277,0.746,1.785,100.4552,100.8019,5.87,4.09499979,121.4599991,1093.119995,101.9199982,326,22.6,2.31,0.013169614,61.6218338,71165300
2003/3/28,1170431468,55.9766,18.9423,1.3409,33.13,2.658,1.26,72.8,4.43,1.29,30.16,4.129,0.745,1.541,100.4552,100.8019,5.87,3.895999908,119.7200012,1046.719971,99.95999908,328.7000122,22.39,2.36,0.013169614,59.58769608,32583000
2003/4/4,1324585818,55.9766,18.9765,1.3423,33.29,2.7008,1.22,71.8,4.41,1.2775,28.62,4.186,0.698,1.557,100.4552,100.8019,5.87,3.944000006,119.9499969,1050.699951,100.4499969,325.2999878,22.85,2.41,-0.263379042,60.62540054,36250100
2003/4/11,1265296367,55.9766,20.8719,1.5655,33.41,3.0318,0.98,95.75,5.0315,1.17,28.75,4.363,1.5,1.846,100.4552,100.8019,5.87,3.980999947,120.5199966,1026.150024,100.1800003,327.8999939,20.73,2.35,-0.263379042,59.89008713,47730100
2003/4/18,1265296367,55.9766,20.8719,1.5655,33.28,3.0318,1.24,95.75,4.48,1.17,28.75,4.172,0.631,1.678,100.4552,100.8019,5.87,3.957000017,119.8099976,1083.560059,99.30000305,327.2000122,19.99,2.27,-0.263379042,61.54626083,37403100
2003/4/25,1272605921,55.9766,19.351,1.3732,33.28,2.763,1.28,71.55,4.63,1.31125,26.26,4.101,0.619,1.573,100.4552,100.8019,5.87,3.885999918,120.1600037,1083.189941,98.36000061,333.3999939,20.44,2.34,-0.263379042,62.00669098,43917200
2003/5/2,1565287905,55.9766,18.5943,1.3105,33.21,2.602,1.21,77.9,4.7438,1.34875,33.93,4.027,0.865,1.701,100.4552,100.8019,5.87,3.913000107,119.0299988,1136.349976,96.76000214,341,19.31,2.38,-0.074999978,64.0545578,50201500
2003/5/9,1303264758,55.9766,21.2365,1.5358,33.04,2.9799,0.96,82.7,5.12,1.14219,28.88,4.314,1.435,1.722,100.4552,100.8019,5.87,3.690999985,117.3499985,1143.550049,94.98000336,348.6000061,17.25,2.24,-0.074999978,64.41191101,33608100
2003/5/16,1386179546,55.9766,20.2447,1.4389,33.26,2.8961,1.26,75.75,4.78,1.29,29.14,3.824,0.575,1.311,100.4552,100.8019,5.87,3.461999893,116.0100021,1154.47998,94.08000183,354.7000122,16.94,2.08,-0.074999978,65.19533539,38905000
2003/5/23,1108692267,55.9766,20.0246,1.4213,33.26,2.8613,1.21,76.4,4.64,1.28,29.16,3.64,0.568,1.349,100.4552,100.8019,5.87,3.332999945,116.9499969,1130.050049,93.05000305,368.7999878,17.76,1.96,-0.074999978,64.43251038,26155900
2003/5/30,1666734122,55.9766,20.6868,1.4681,33.27,2.9569,1.28,78.25,4.53,1.28,29.56,3.721,0.53,1.326,100.4552,100.8019,5.87,3.349999905,119.3000031,1197.890015,93.26999664,364.5,19.12,2.04,-0.074999978,66.62472534,52529500
2003/6/6,2027240033,55.9766,21.1806,1.5037,33.27,3.0279,1.24,78.3,4.54,1.20688,31.28,3.679,0.504,1.246,100.4552,100.8019,5.87,3.351999998,118.6299973,1213.109985,93.48000336,363.7000122,19.55,2.1,0.026456356,68.21213531,60356800
2003/6/13,1216074745,55.9766,21.2004,1.5051,33.27,3.0308,1.24,76.1,4.58,1.0875,30.65,3.465,0.445,1.084,100.4552,100.8019,5.87,3.104000092,117.3899994,1203.910034,92.22000122,356.6000061,18.71,2.03,0.026456356,68.41834259,48628300
2003/6/20,1740784962,55.9766,21.3696,1.5154,33.27,3.0515,1.23,77.4,4.5527,1.02,30.82,3.697,0.589,1.164,100.4552,100.8019,5.87,3.395999908,118.3300018,1223.400024,94.04000092,356.2999878,18.67,2.18,0.026456356,68.58270264,41545000
2003/6/27,1110450258,55.9766,20.9675,1.4852,33.29,2.9885,1.08,75.65,4.51,1.11375,29.27,3.848,0.725,1.351,100.4552,100.8019,5.87,3.58100009,119.5299988,1205.23999,95.15000153,345.2000122,19.34,2.2,0.026456356,67.35501862,54208800
2003/7/4,1497776627,55.9766,18.9951,1.3435,33.29,2.7035,1.25,72.85,4.42,1.29,27.96,4.257,0.718,1.597,100.4552,100.8019,6.13,3.654999971,118.3300018,1231.339966,94.55000305,351,20.36,2.35,-0.001110646,68.09990692,30792800
2003/7/11,1248292223,55.9766,20.8676,1.5652,33.41,3.031,0.98,94.45,5.058,1.17063,30.85,4.497,1.531,2.011,100.4552,100.8019,6.13,3.640000105,117.9100037,1280.569946,95.80000305,344.7999878,19.3,2.37,-0.001110646,69.13443756,39976300
2003/7/18,1222963682,55.9766,20.8356,1.4989,33.21,2.912,0.99,78.3,4.72,1.11,31.96,4.041,0.955,1.489,100.4552,100.8019,6.13,3.969000101,118.4199982,1259.910034,96.86000061,347.2000122,20.15,2.49,-0.001110646,68.63095856,35698100
2003/7/25,1194850004,55.9766,20.9409,1.5067,33.21,2.9268,1.03,79.45,5.07,1.11,30.17,4,0.96,1.504,100.4552,100.8019,6.13,4.177999973,118.7600021,1278.310059,94.95999908,362.7000122,19.91,2.7,-0.001110646,69.12753296,43241100
2003/8/1,1578876591,55.9766,20.1251,1.4142,33.18,2.8115,1.29,74.65,4.85,1.38,30.56,4.272,0.884,1.73,100.4552,100.8019,6.13,4.414999962,120.1299973,1264.339966,96.66000366,346.1000061,19.51,2.59,0.022907771,67.94126892,49321000
2003/8/8,966700254,55.9766,20.4392,1.4717,33.21,2.8617,0.96,80.15,4.98,1.13,32.18,4.015,0.868,1.698,100.4552,100.8019,6.13,4.289000034,119.0299988,1207.280029,96.36000061,356.2999878,19.45,2.55,0.022907771,67.78264618,27357300
2003/8/15,558023261,55.9766,20.7091,1.4911,33.21,2.8995,1.39,79.15,4.92,1.13,31.05,4.16,1.095,1.799,100.4552,100.8019,6.13,4.527999878,119.1299973,1253.630005,96.65000153,363.2000122,18.23,2.7,0.022907771,68.70689392,12567000
2003/8/22,1283594222,55.9766,20.7333,1.4933,33.03,2.8986,0.99,80.3,4.99,1.14,31.84,4.186,1.349,1.918,100.4552,100.8019,6.13,4.459000111,117.4899979,1304.540039,98.83000183,363.1000061,18.87,2.51,0.022907771,68.8102951,52040300
2003/8/29,872103096,55.9766,21.0209,1.5174,33.05,2.9431,1.01,80.3,5.1,1.14,31.57,4.197,1.454,1.972,100.4552,100.8019,6.13,4.453999996,116.8899994,1341.199951,98.09999847,375.7000122,19.38,2.5,0.022907771,69.96208191,28706600
2003/9/5,1244862476,55.9766,20.0169,1.4227,33.26,2.8632,1.24,73.4,4.78,1.29,27.72,3.926,0.579,1.443,100.4552,100.8019,6.13,4.354000092,116.7900009,1361.900024,97.08999634,377.6000061,17.69,2.63,0.075138317,70.92075348,31637300
2003/9/12,1203431598,55.9766,20.9447,1.5744,33.42,3.0415,0.97,97.8,5.63,1.17,31.76,4.37,1.334,1.968,100.4552,100.8019,6.13,4.269000053,117.2699966,1357.630005,96.01000214,375.7999878,19.46,2.61,0.075138317,70.65869141,42524800
2003/9/19,1341790282,55.9766,21.5707,1.5588,33.05,3.0254,0.99,82.5,5.24,1.14,27.03,4.16,1.391,1.667,100.4552,100.8019,6.13,4.162000179,113.9100037,1392.26001,94.95999908,381.7999878,21.82,2.47,0.075138317,71.77455902,34331600
2003/9/26,1246223985,55.9766,20.7609,1.4979,32.99,2.9112,1.03,81.65,5.11,1.14,28.16,4.029,1.396,1.557,100.4552,100.8019,6.13,4.022999763,111.6900024,1309.310059,93.87000275,380.7999878,24.74,2.44,0.075138317,69.19906616,42914700
2003/10/3,1255416669,55.9766,17.7876,1.2502,33.14,2.486,1.23,75.25,4.685,1.2625,37.27,3.805,0.755,1.335,100.4552,100.8019,6.13,4.195000172,110.8099976,1375.319946,93.23000336,369.3999939,24.03,2.56,-0.12050549,71.58070374,48806900
2003/10/10,974659181,55.9766,20.7334,1.5468,33.42,2.9923,1,86.35,4.9,1.15,31.97,4.2,1.35,1.645,100.4552,100.8019,6.13,4.248000145,108.5599976,1404.869995,91.51999664,373.6000061,23.51,2.64,-0.12050549,72.39764404,22682800
2003/10/17,1208310615,55.9766,20.7663,1.5493,33.42,2.9971,0.98,89.45,4.93,1.17,30.68,4.323,1.426,1.859,100.4552,100.8019,6.13,4.388000011,109.3000031,1394.02002,92.29000092,371.7999878,23.93,2.51,-0.12050549,72.18305206,32790300
2003/10/24,1328457649,55.9766,20.5541,1.5336,33.42,2.9671,1.01,89.3,5.15,1.16313,30.16,4.265,1.361,1.728,100.4552,100.8019,6.13,4.211999893,109.2300034,1370.609985,91.27999878,388.8999939,25.82,2.48,-0.12050549,71.71225739,51723600
2003/10/31,1222204468,55.9766,20.8419,1.5622,33.41,3.0258,1.03,93.85,5.05,1.16938,29.11,4.331,1.459,1.822,100.4552,100.8019,6.13,4.301000118,110,1416.390015,92.73000336,384.5,26.72,2.48,-0.12050549,72.9030838,25761600
2003/11/7,1078127649,55.9766,20.9871,1.5042,33.21,2.9265,0.98,77.6,4.79,1.10563,31.28,3.917,0.98,1.275,100.4552,100.8019,6.13,4.449999809,109.3300018,1436.72998,93.01999664,383.2999878,25.73,2.44,-0.135135162,73.11768341,31723200
2003/11/14,1172464859,55.9766,20.8295,1.5622,33.41,3.0247,0.98,95.15,5.4,1.17125,32.37,4.365,1.348,1.809,100.4552,100.8019,6.13,4.232999802,108.3000031,1407.51001,91.44000244,397.7999878,25.75,2.38,-0.135135162,73.01387024,49158500
2003/11/21,1060362971,55.9766,20.5314,1.5401,33.4,2.9808,0.98,89.45,5.28,1.17,31.61,4.323,1.301,1.819,100.4552,100.8019,6.13,4.146999836,108.75,1373.319946,90.59999847,396,28.54,2.31,-0.135135162,72.14842987,30016000
2003/11/28,401885892,55.9766,20.9585,1.5739,33.41,3.0439,1.01,89.45,5.35,1.17188,31.61,4.457,1.294,2.048,100.4552,100.8019,6.13,4.320000172,109.6200027,1424.25,90.20999908,396.7999878,24.35,2.28,-0.135135162,73.69929504,10507500
2003/12/5,1409906651,55.9766,20.2647,1.4403,33.26,2.8989,1.25,74.75,4.85,1.29,27.35,3.907,0.569,1.435,100.4552,100.8019,6.13,4.215000153,107.6200027,1406.910034,89.13999939,406.3999939,21.22,2.35,0.064849323,73.97622681,28824400
2003/12/12,957774258,56.302,21.2184,1.5941,33.4,3.0809,0.99,98.65,5.61,1.16813,33.04,4.304,1.295,1.806,100.4552,100.8019,6.13,4.242000103,107.6800003,1417.27002,88.48999786,409.3999939,19.8,2.42,0.064849323,74.86929321,34142200
2003/12/19,1486506482,56.3185,21.5056,1.6156,33.4,3.1223,0.98,102.6,5.7,1.17,33.02,4.289,1.314,1.788,100.4552,100.8019,6.13,4.132999897,107.7099991,1426.170044,88.11000061,409.2000122,20.68,2.33,0.064849323,75.7517395,41465100
2003/12/26,261455059,56.3902,21.6468,1.6251,33.42,3.1404,0.97,102.6,5.77,1.17,33.02,4.25,1.309,1.815,100.4552,100.8019,6.13,4.147999763,107.4499969,1443.859985,87.62999725,412.2999878,21.11,2.35,0.064849323,76.30821991,8308400
2004/1/2,261455059,56.3902,21.6468,1.6251,33.42,3.1404,0.97,102.6,5.77,1.17,33.02,4.25,1.309,1.815,100.4552,100.8019,5.83,4.373000145,106.9100037,1463.569946,86.91999817,415.7000122,21.91,2.44,0.024879608,77.37252045,38072300
2004/1/9,969522225,59.261,18.0865,1.5072,33.2,2.8818,1.53,127.5,6.775,1.8,44,4.04,1.51,2.387,100.4552,100.8019,5.83,4.085999966,106.5800018,1520.459961,85.11000061,426.3999939,20.78,2.43,0.024879608,78.17939758,54084300
2004/1/16,1589490036,56.9135,21.0992,1.6514,33.36,3.1918,0.98,109.4,6.31,1.12,35.07,4.152,1.275,1.674,100.4552,100.8019,5.83,4.013999939,106.75,1553.619995,87.73000336,406.7000122,20.21,2.34,0.024879608,79.45935822,31922700
2004/1/23,1327298005,56.7865,21.1207,1.6532,33.36,3.1951,1,112.45,6.34,1.12,34.94,4.095,1.329,1.664,100.4552,100.8019,5.83,4.065999985,106.75,1531.209961,86.55999756,407.8999939,18.11,2.38,0.024879608,79.59844208,44245300
2004/1/30,1329267214,56.8417,20.9186,1.6378,33.36,3.1656,1.03,114.55,6.23,1.13,33.05,4.24,1.312,1.823,100.4552,100.8019,5.83,4.138000011,105.7200012,1493.079956,87.19999695,402.2000122,23.09,2.32,0.024879608,78.93765259,30984400
2004/2/6,1000855523,57.0842,19.3452,1.5776,33.15,2.9924,0.98,124.8,5.825,1.34,39.96,4.383,1.56,2.642,100.4552,100.8019,5.83,4.089000225,105.4499969,1498.949951,86.01999664,403.6000061,20.88,2.35,-0.121057889,79.61236572,37216000
2004/2/13,1066594737,57.5815,21.1,1.6543,33.34,3.2022,1.01,124.35,6.56,1.12,34.56,4.103,1.239,1.675,100.4552,100.8019,5.83,4.047999859,105.1999969,1484.469971,85.55999756,410.2999878,20.23,2.35,-0.121057889,80.0853653,44739900
2004/2/20,1201293741,57.173,21.0665,1.6514,33.33,3.1977,0.99,130.85,6.52,1.12,35.6,4.135,1.19,1.706,100.4552,100.8019,5.83,4.09800005,108.9499969,1482.099976,87.23999786,397.5,20.27,2.35,-0.121057889,79.91146851,46728800
2004/2/27,1227186303,58.0619,21.0574,1.6533,33.33,3.198,1.04,134.3,6.69,1.12,36.16,4.051,1.225,1.645,100.4552,100.8019,5.83,3.983999968,109.25,1470.380005,87.30999756,396.3999939,19.23,2.33,-0.121057889,80.00885773,39312000
2004/3/5,1235030084,56.2733,19.2871,1.5707,33.16,2.981,1.03,122.8,6.01,1.12,38.21,4.152,1.52,2.311,100.4552,100.8019,5.83,3.83100009,112,1472.98999,88.18000031,401.2999878,19.3,2.28,0.02609352,80.95489502,55905600
2004/3/12,1405897967,60.0133,18.8252,1.5841,33.08,2.9776,1.98,143.5,8,2.44,42.54,3.752,1.44,2.92,100.4552,100.8019,5.83,3.75999999,110.6500015,1431.400024,89.12000275,395.2999878,21.48,2.24,0.02609352,78.3115921,54012200
2004/3/19,1207673345,58.9895,20.3298,1.5991,33.34,3.0942,0.99,137.9,7.53,1.11,38.08,3.891,1.384,1.514,100.4552,100.8019,5.83,3.788000107,106.6600037,1398.579956,88.16000366,412.5,20.68,2.24,0.02609352,77.52507782,48636200
2004/3/26,1036728846,59.0392,20.2928,1.5946,33.25,3.0886,1,135.25,7.69,1.11,35.73,3.87,1.402,1.584,100.4552,100.8019,5.83,3.842999935,106.1800003,1415.390015,88.88999939,422.1000061,20.57,2.26,0.02609352,77.50414276,37409500
2004/4/2,1425596355,57.046,20.7428,1.6264,33.34,3.1476,1,117.45,6.145,1.13,33.1,4.195,1.276,1.758,100.4552,100.8019,5.7,4.139999866,104.6100006,1490.300049,88.51000214,421.6000061,19.55,2.29,0.315356755,80.02409363,50987700
2004/4/9,1425596355,57.046,20.7428,1.6264,33.34,3.1476,1,117.45,6.145,1.13,33.1,4.195,1.276,1.758,100.4552,100.8019,5.7,4.197000027,106.4000015,1485.51001,89.01999664,419.8999939,19.84,2.33,0.315356755,79.83560181,46929700
2004/4/16,1159252802,57.3857,19.7054,1.6074,33.35,3.0301,0.99,134.25,7.135,1.15,37.74,4.113,1.496,1.989,100.4552,100.8019,5.7,4.352000237,107.8000031,1449.060059,89.94000244,401,23.65,2.34,0.315356755,79.45864105,47059200
2004/4/23,1160610235,56.2927,19.7947,1.6178,33.35,3.0419,0.99,124.3,6.175,1.17,36.46,4.181,1.499,2.236,100.4552,100.8019,5.7,4.452000141,109.1600037,1497.01001,91.08000183,395.1000061,23.78,2.19,0.315356755,79.82860565,29395700
2004/4/30,1288499035,56.1817,19.165,1.558,33.14,2.9535,1.03,120.95,6.04,1.18,37.38,4.175,1.53,2.319,100.4552,100.8019,5.7,4.500999928,110.3700027,1401.359985,90.48000336,387,24,2.22,0.315356755,77.45529175,48681400
2004/5/7,1288499035,56.1817,19.165,1.558,33.2,2.9535,1.03,120.95,6,1.5775,37.38,4.259,1.779,2.526,100.4552,100.8019,5.7,4.765999794,112.3099976,1406.189941,91.12999725,378.7000122,21.84,2.15,0.335512822,76.75721741,60950000
2004/5/14,1020214228,56.2454,18.9034,1.539,33.16,2.9187,1.02,117.6,5.725,1.26,41.38,4.309,1.779,2.534,100.4552,100.8019,5.7,4.788000107,114.1100006,1399.849976,91.66000366,377,24.91,2.2,0.335512822,76.81307983,54123100
2004/5/21,1013083180,56.8311,18.8717,1.5363,33.16,2.9135,0.99,122,5.86,1.28,39.93,4.31,1.46,2.545,100.4552,100.8019,5.7,4.763999939,112.3399963,1408.170044,90.48999786,384.7999878,25.06,2.16,0.335512822,76.65254211,47480400
2004/5/28,901721216,57.3164,19.3239,1.574,33.16,2.9844,1.02,127.75,6.115,1.315,39.88,4.328,1.504,2.536,100.4552,100.8019,5.7,4.65500021,109.9700012,1466.219971,88.94999695,394,23.2,2.12,0.335512822,78.78156281,23367200
2004/6/4,1019762316,57.9128,19.941,1.6265,33.35,3.0664,1,131.9,8.23,1.14,34.97,4.081,1.529,1.835,100.4552,100.8019,5.7,4.774000168,111.2600021,1455.040039,88.54000092,390.8999939,25.5,2.08,0.070262153,78.86534119,32739500
2004/6/11,1019762316,57.9128,19.941,1.6265,33.35,3.0664,1,131.9,8.23,1.14,34.97,4.081,1.529,1.835,100.4552,100.8019,5.7,4.790999889,110.1299973,1481.27002,90.01000214,385.8999939,24.52,2,0.070262153,79.82165527,21711000
2004/6/18,1271365133,56.8876,19.4936,1.5914,33.16,3.0189,1,119.25,5.975,1.55,38.75,4.353,1.855,2.787,100.4552,100.8019,5.7,4.710000038,108.7200012,1464.650024,89.08000183,395.1000061,27.57,1.91,0.070262153,79.60858917,31799800
2004/6/25,1434470941,56.9101,19.4897,1.5913,33.18,3.0161,1.05,120.95,6.1318,1.58,37.55,4.325,1.835,2.738,100.4552,100.8019,5.7,4.644999981,107.5999985,1498.380005,88.87999725,402.8999939,25.68,1.92,0.070262153,79.75569916,32837900
2004/7/2,1434470941,56.9101,19.4897,1.5913,33.18,3.0161,1.05,120.95,6.1318,1.58,37.55,4.325,1.835,2.738,100.4552,100.8019,5.6,4.458000183,108.2600021,1481.189941,87.97000122,398.2999878,23.91,1.94,-0.084330237,79.08313751,34615100
2004/7/9,1021299633,58.7203,18.3244,1.528,33.22,2.9214,1.54,127.3,6.21,1.86,43.31,4.142,1.635,2.55,100.4552,100.8019,5.6,4.46600008,108.1800003,1440,87.41999817,407.5,22.71,1.94,-0.084330237,78.27745819,27412900
2004/7/16,1217737294,57.9922,18.1114,1.509,33.19,2.8721,1.24,131.35,6.7,1.63,41.25,4.197,1.766,2.497,100.4552,100.8019,5.6,4.361000061,108.7300034,1392.170044,87.13999939,406.6000061,20.29,1.84,-0.084330237,77.56286621,40871200
2004/7/23,1074441155,57.7836,17.858,1.4879,33.19,2.8319,1.25,124.7,6.32,1.66,41.71,4.247,1.803,2.653,100.4552,100.8019,5.6,4.43200016,110.1500015,1375.47998,89.26000214,390.5,17.93,1.76,-0.084330237,76.33680725,49610500
2004/7/30,1028438810,57.699,18.1061,1.5083,33.19,2.8729,1.29,130.8,6.54,1.7,43.8,4.216,1.849,2.681,100.4552,100.8019,5.6,4.474999905,111.3600006,1400.390015,89.95999908,391,19.04,1.82,-0.084330237,77.65393066,41581700
2004/8/6,956334450,56.6012,19.6226,1.6015,33.16,3.0378,0.97,123.75,5.775,1.41,37.28,4.365,1.699,2.692,100.4552,100.8019,5.6,4.218999863,110.5100021,1315.300049,88.36000061,399.7999878,17.64,1.84,-0.112469222,74.85860443,74729000
2004/8/13,946040987,59.1727,17.4274,1.4534,33.19,2.7747,1.48,131.8,6.6,1.72,46.58,4.047,1.566,2.458,100.4552,100.8019,5.6,4.212999821,110.6999969,1307.819946,87.90000153,398.8999939,18.31,1.75,-0.112469222,75.09675598,41634700
2004/8/20,906607393,58.997,17.9717,1.4985,33.19,2.8609,1.5,126.85,6.85,1.74,47.86,4.063,1.564,2.438,100.4552,100.8019,5.6,4.230999947,109.1100006,1366.72998,88.12000275,413.2000122,18.71,1.78,-0.112469222,77.40171051,44870900
2004/8/27,641548270,58.7589,18.1244,1.5112,33.19,2.8855,1.52,125.9,6.565,1.79,43.18,4.071,1.57,2.484,100.4552,100.8019,5.6,4.227000237,109.6600037,1388.560059,89.76999664,403.2999878,18.51,1.75,-0.112469222,78.08129883,24902900
2004/9/3,1232250444,59.122,20.8989,1.644,33.34,3.1812,0.99,127,7.11,1.11,36.28,3.91,1.359,1.484,100.4552,100.8019,5.6,4.293000221,110.4100037,1371.819946,89.62999725,400.5,17.46,1.69,-0.043923872,78.55069733,30480500
2004/9/10,1232250444,59.122,20.8989,1.644,33.34,3.1812,0.99,127,7.11,1.11,36.28,3.91,1.359,1.484,100.4552,100.8019,5.6,4.179999828,109.5800018,1413,88.38999939,401.8999939,17.38,1.69,-0.043923872,79.20925903,27900600
2004/9/17,1329899875,58.8968,18.4414,1.5379,33.22,2.9399,1.58,130.2,6.235,1.91,45.59,4.025,1.504,2.478,100.4552,100.8019,5.6,4.126999855,109.6999969,1426.300049,88.91000366,405.7999878,16.53,1.61,-0.043923872,79.60227966,33683000
2004/9/24,1077236765,59.1301,18.1424,1.5124,33.22,2.8909,1.76,136.2,6.385,1.96,48.88,3.971,1.414,2.571,100.4552,100.8019,5.6,4.031000137,110.5400009,1399.050049,88.40000153,408.1000061,16,1.42,-0.043923872,78.41337585,34981100
2004/10/1,1077236765,59.1301,18.1424,1.5124,33.22,2.8909,1.76,136.2,6.385,1.96,48.88,3.971,1.414,2.571,100.4552,100.8019,5.43,4.190999985,110.4800034,1452.939941,87.62999725,419.5,14.35,1.58,0.256676164,79.95404816,62824300
2004/10/8,937049991,58.3791,17.661,1.4729,33.19,2.8118,1.43,125.7,6.675,1.68,44.52,4.065,1.62,2.533,100.4552,100.8019,5.43,4.132999897,109.5,1430.959961,87.44999695,423.1000061,15.39,1.54,0.256676164,79.15202332,51872600
2004/10/15,1424233898,59.6025,17.7897,1.4855,33.14,2.7859,1.79,130.9,7.07,2.07,54.93,3.9,1.446,2.52,100.4552,100.8019,5.43,4.052999973,109.3700027,1430.97998,87.08999634,418.7000122,16.83,1.54,0.256676164,78.27265167,63482200
